time,V4,V2,III,I,V6,V1
1.856,0.23374237907044798,-0.1883194064187668,0.011045388803794182,-0.039136618509857925,0.05204527480178043,0.02037354049488274
1.858,0.22883904219716333,-0.1925785662368995,-0.0004176243100076345,-0.05482093436386945,0.05512837206580437,0.02371280323485467
1.86,0.25407203740017814,-0.21018516196107548,0.0018756209838537846,-0.04827131465589178,0.053990673630766074,0.022877215572122925
1.862,0.28411743645228427,-0.2123360381212924,0.004579500485511573,-0.057476486169158285,0.05626804624578251,0.019947405290585498
1.864,0.284269941023578,-0.22699533830700927,-0.004295727925322527,-0.0552900732237147,0.05750829185800335,0.022329119770116958
1.866,0.3115234370786174,-0.23819167996652785,0.005430891842678352,-0.04696520656685625,0.05198697257115138,0.022805478841599343
1.868,0.3471053243454079,-0.22769203861517978,0.011142112131531393,-0.057931237776551084,0.06092463003179691,0.010924049085272097
1.87,0.3659430977916743,-0.21967892339646802,0.00808301091793207,-0.05957372431279946,0.058154388333556226,0.010075226679560727
1.872,0.4003398418264605,-0.22287482136766018,0.0010878812924410546,-0.052620871508115966,0.05436970931031811,0.010948750633313317
1.874,0.4073470946256227,-0.22677349624024254,-0.0011247663498848337,-0.05202102524760606,0.04692522664860212,0.02039974442312592
1.876,0.41367444723607183,-0.23141725014600717,-0.00023825714228037443,-0.05077633355914525,0.04718749129268352,0.021364445633274498
1.878,0.43906113842425026,-0.24029803284330428,0.00024736669450750755,-0.05578949159282054,0.046420136402447125,0.01791382278705956
1.88,0.46768807854425487,-0.255207489213885,0.015915154019689036,-0.05801093950134525,0.04255180772392673,0.013381080090200757
1.882,0.49052534403222614,-0.2581810902138162,0.022831634700801892,-0.06287483511669775,0.047045088006762,0.02072691905343957
1.884,0.49710595631847887,-0.2662870254479895,0.013928302363750599,-0.0576645329517417,0.047774686002193416,0.021380488241573455
1.886,0.5074398266226426,-0.26519847989516343,0.025411234637406962,-0.06452337893291797,0.04142949001662589,0.028429171086469477
1.888,0.5515619819072359,-0.2740529987029351,0.028040239088312123,-0.06593003679930935,0.05066655848879071,0.023184380193843404
1.89,0.5661074016185889,-0.26858756822406443,0.017534562042604583,-0.07603328623204363,0.05105002029921197,0.024556587527437997
1.892,0.5874939361404452,-0.27427009735149543,0.022880534894493907,-0.0736404521958546,0.04621699807068107,0.020579750598055606
1.894,0.6166554226871317,-0.2730126299059506,0.03267565294969006,-0.07821842383076578,0.05721707239223712,0.024504698829875275
1.896,0.6316678323214452,-0.28109346567302185,0.04362157908271382,-0.07487498950735628,0.061106818339391654,0.027896180693315353
1.898,0.6665911506577654,-0.30091198948581155,0.02642637521606046,-0.07967343646807531,0.05660870012558423,0.024162244967981725
1.9,0.6740073313343088,-0.30534015935994396,0.04743642936014392,-0.08490800395347918,0.04501198264408306,0.02531009785666851
1.902,0.6950183294230191,-0.3141978520687755,0.05268737515141824,-0.08933601477626836,0.052858451294544424,0.03061238296896872
1.904,0.732529748759785,-0.3185252752098068,0.04860046264979121,-0.09559417271740932,0.054915224990120824,0.024862958695870158
1.906,0.7611897999766791,-0.3299665388387793,0.05833529709148663,-0.08625664295384608,0.05247274515802064,0.02621832772434937
1.908,0.7936654355021147,-0.3402371872504734,0.04403813709911765,-0.08101995305553465,0.052259724961924624,0.027248776691866098
1.91,0.830647890383789,-0.3339130953727644,0.04112711062797687,-0.0910880789021469,0.06009942082246254,0.020661632848333257
1.912,0.8425570230781355,-0.3378621559625642,0.04791006960247216,-0.08603126762458713,0.04693799867765938,0.02992106955310427
1.914,0.8685063610049351,-0.34398953425629186,0.050090040095689625,-0.08165923879477774,0.05326904055695139,0.02388299296884377
1.916,0.8996684935888494,-0.3337567437519896,0.06576408823333293,-0.09448339795012571,0.05897699074001215,0.017834922898550067
1.918,0.9108332469315498,-0.3355087395655747,0.05031786019960915,-0.11322285535484061,0.05952291289881768,0.02295512427570151
1.92,0.9559465864733444,-0.3572885490954019,0.03928902031057542,-0.09536950907799571,0.04926605368756279,0.01870117281649975
1.922,0.9619384825301026,-0.36399450130371447,0.058524049135513,-0.09106989801884743,0.04900190555807379,0.028690225025266324
1.924,0.978521421821444,-0.3640934613614904,0.05956195359697037,-0.09218556905595689,0.04595891826457477,0.02252291324745498
1.926,1.009660493687574,-0.36561109025742167,0.05500629935137152,-0.08622991261737507,0.04442557072790299,0.018252205473256653
1.928,1.0311308558173555,-0.3726559201699698,0.05010768646061846,-0.08591640640057592,0.04965711948732871,0.02357706085651598
1.93,1.0464956055159034,-0.3634482660904686,0.056559395394235594,-0.09177360876834297,0.048104967132706615,0.023089942292868103
1.932,1.0658014869416874,-0.36579104034471416,0.07923780606020693,-0.07228475614705802,0.045706625002656986,0.02503805241178883
1.934,1.0668079458730928,-0.3619039940779768,0.11037563666563908,-0.06396377288741298,0.04223028799601729,0.022155998299537006
1.936,1.0787183732555832,-0.3546075041121674,0.09629723428859469,-0.07978728755060512,0.04992368357756774,0.021223756446664563
1.938,1.0920139202225991,-0.3567579823804471,0.09107158394644359,-0.08451591645304028,0.04561460606331547,0.02228488203683984
1.94,1.116103569927877,-0.36889602609244565,0.09090139709600409,-0.06999711581582434,0.05346159476254031,0.02124341916489303
1.942,1.1268427050962078,-0.37392305842684814,0.09780549012536918,-0.07776759318582763,0.053673651977298724,0.018540827300969908
1.944,1.1312378049023217,-0.3853548919215519,0.08337824575324414,-0.06902873988448596,0.05191742840884812,0.017401473882790265
1.946,1.1408013606726832,-0.37649890853161655,0.08579375843356128,-0.06405034550029048,0.05192696090979085,0.008018829622636564
1.948,1.1538014926164746,-0.36901558285734287,0.09652808962562093,-0.05906872410973692,0.06190833570760916,0.0049262990064299576
1.95,1.136403505464011,-0.3557247538152137,0.09243527801497614,-0.04759250009032345,0.05370492340851571,0.011843321965413257
1.952,1.1304264551656358,-0.3463188839192394,0.11043551303853416,-0.05124747212926346,0.055585405219080036,0.017610085141839225
1.954,1.1196053234463372,-0.333113012743649,0.1040932605837897,-0.04010587147747182,0.053804102982148536,0.01104020217752105
1.956,1.110258196076243,-0.33823813194646374,0.09820891608621006,-0.035633738975555496,0.05684573691326135,0.00957199042478032
1.958,1.1073383963560168,-0.32852984439296323,0.09361987428242834,-0.04524311211155257,0.05170176640373993,-0.00048798855531800427
1.96,1.0865723125142484,-0.32539161919760096,0.11487279345553181,-0.040581217669988394,0.053969338144115385,-0.002633368196973955
1.962,1.0790007701733757,-0.30904927845975705,0.1444372398563196,-0.028154222711064374,0.04262249979086833,-0.006097903190872338
1.964,1.063190521410594,-0.30833246267681125,0.13780576399270125,-0.024886816226420617,0.04618358320364081,-0.008254298425285937
1.966,1.0485494170974679,-0.2973594828842517,0.13283420097379126,-0.017282437108583588,0.04194321397020648,-0.009513758536885117
1.968,1.021708791006051,-0.28570058592091396,0.13773178352134655,-0.0032505405355507206,0.04613933835058807,-0.012020853490785877
1.97,1.0007652601520658,-0.27513288559917554,0.13999903105163755,0.0018851925687768277,0.049470690506349516,-0.012993538105585215
1.972,0.9524321980318644,-0.2526460000460284,0.16075395693411842,0.011927968517619332,0.05019211244868171,-0.00978277759445599
1.974,0.9270622678837863,-0.2474952500411757,0.14399113699664376,0.01438946251008597,0.049588262657487114,-0.016316376710729
1.976,0.8921532827589702,-0.22950957937793112,0.13704011552466408,0.020509260025539537,0.05095656740884373,-0.01868763778918156
1.978,0.8698281747487334,-0.2168687030676639,0.14697988715361393,0.02121593690766594,0.04686199907024488,-0.02152062939931112
1.98,0.8239406775427454,-0.213932376455689,0.15574503501753167,0.02270270806157854,0.04711725659482144,-0.017868764884747458
1.982,0.7757904942400404,-0.2023705358701727,0.15313817433270618,0.0428127289389477,0.04479167035069705,-0.018981692257826116
1.984,0.7445378943321572,-0.19266763715660248,0.16014958352533384,0.053503428039017,0.04590821616072526,-0.01584944679084453
1.986,0.7076183045289793,-0.18238948118446507,0.160262623969408,0.05375747818836227,0.04960814976916498,-0.014019360651219052
1.988,0.6664507613016323,-0.17094873291765186,0.15534992987973137,0.045148950800913634,0.05057775751123364,-0.014965157995104969
1.99,0.6268430844190017,-0.14579689479945857,0.14748961145607142,0.03356206841531512,0.058161712193175084,-0.02035386789755663
1.992,0.5785212701943154,-0.13548456603332537,0.15657038699828427,0.05721349478391998,0.05235621860897529,-0.018940391424657744
1.994,0.5236895175954368,-0.12877309439061968,0.15645761127331037,0.05722103015675579,0.05603937550029205,-0.012233979510054884
1.996,0.48251808289577497,-0.12006966367101121,0.14661973907568607,0.05771434338951933,0.05675650139450602,-0.011301380099748244
1.998,0.4340890318696198,-0.10807273963718365,0.14592355451455863,0.05634768658455982,0.05162765600586002,-0.014751735076600254
2.0,0.3903890606078019,-0.10029813974885304,0.141340977065282,0.0446419998511213,0.06097637357981747,-0.011728744537408669
2.002,0.35730744344967236,-0.10709950751032099,0.12614381107304348,0.04289577367848084,0.0584581280760611,-0.012209828462676568
2.004,0.3241218909431932,-0.10753418992531967,0.12285930682248686,0.05774343047592784,0.060321960059497894,-0.010262359863143743
2.006,0.2761730608792781,-0.09732639455623238,0.11717646254283193,0.04882728873260941,0.06999979066186508,-0.010466821568644022
2.008,0.24468062867558296,-0.09449719940271639,0.1003969763814053,0.0517378409523621,0.07071848671864697,-0.010505479725350785
2.01,0.2250073308506543,-0.07362707173470015,0.1035606654589291,0.038659146122217866,0.07598845618336847,-0.010429552922094625
2.012,0.1860526241831354,-0.07229907701740172,0.09418373536924281,0.04142006609845085,0.07564290175860608,-0.015271542868464492
2.014,0.12946747964011057,-0.0694025504260293,0.09107393821136572,0.039462581328193136,0.07673604055056793,-0.007455530420683024
2.016,0.11182876572666728,-0.07211464949856916,0.08165235975631084,0.04995262134497865,0.07766744420506143,-0.005615628571320724
2.018,0.07563269983329989,-0.0718140701185711,0.08975955119954485,0.05431817687526868,0.06693345668412877,-0.0021789686150705395
2.02,0.06308475663920877,-0.07246720926670969,0.07575049040312681,0.03742731436373228,0.0700993656747588,-0.008763038280318188
2.022,0.046833649287596514,-0.07593798418692428,0.05804828119864498,0.04931709508807998,0.07170381558764122,-0.004432214648211457
2.024,-0.003974603801528762,-0.07578567828199133,0.08086711844904627,0.052529240184254894,0.0709007597815546,0.013075685073321018
2.026,-0.028641688024004852,-0.06624756148412622,0.08108288254192753,0.042204475864721154,0.07418432537455037,0.014464703403117583
2.028,-0.030926724103814956,-0.06716067427415857,0.08081003170070604,0.0445531466408064,0.0781093073402008,0.007085253990510715
2.03,-0.04087809800532451,-0.06102955101151551,0.07976741014104961,0.044243962123000954,0.0834054278383322,0.007144228467302991
2.032,-0.040918489843625984,-0.06052951436729348,0.05554190314889225,0.041641473748102786,0.08207996594372406,-0.005551158125371458
2.034,-0.061818754661997634,-0.05915458147110228,0.042975340057435994,0.03582122810422445,0.07998909691236457,-0.003014230958293487
2.036,-0.09008394646858152,-0.0573504701174525,0.029365064340847943,0.03576962380231428,0.0807623104632419,-0.0005187083841432645
2.038,-0.11535692720266365,-0.06439961409708639,0.035240616813294,0.04224728105358066,0.07489485772353552,0.0010679979238037993
2.04,-0.12938089399858654,-0.0734388619988535,0.040402957767047616,0.046255151286346205,0.07509847446827746,0.009712790719630422
2.042,-0.12129928952698832,-0.07016425798111986,0.029413620912523256,0.0368842762008826,0.07696870758625644,0.0005582032321388948
2.044,-0.12445422575198974,-0.070105901069427,0.027073534748916814,0.021958338105355187,0.07374663027650574,0.0005047603814245737
2.046,-0.13520143634997472,-0.06688368823893405,0.037982694508339986,0.030132150525745926,0.079395150474634,-0.003284744292896789
2.048,-0.1312473380201993,-0.0700372493604462,0.037709856777371396,0.03462206451844752,0.08200396708847053,-0.006731321108840164
2.05,-0.15231406243611745,-0.06640599753387998,0.026519575101689452,0.03308852011588393,0.08985101792997054,-0.0021804621608539185
2.052,-0.15387894333612265,-0.061503986093778176,0.033489812374362084,0.037866991604277436,0.08189422802013002,-0.003467197566460877
2.054,-0.15176740676729525,-0.057284340040627435,0.01715426883539839,0.029718734103862228,0.08628616567077534,-0.002070897089804552
2.056,-0.14971052993673173,-0.07759924489310403,-0.03427440010740766,0.023714673454488053,0.08251925996635089,-0.0061834144952969145
2.058,-0.15062754884945428,-0.07222170851263188,-0.04591361001529898,0.014698169272139325,0.08556827430952686,-0.003597511987083863
2.06,-0.1610925045846451,-0.07513742137602297,-0.02321502552597991,0.02963048397834482,0.08156241807464054,0.006347218522335088
2.062,-0.17249435297834326,-0.0802754501200947,-0.006324708057437686,0.0442669693301312,0.07369851417874514,0.009677870224466452
2.064,-0.1670244867607261,-0.09130992175620743,-0.0034762905395834607,0.0536001454977208,0.06714313944173796,0.0053136497472981705
2.066,-0.17643391334144704,-0.07728472985978953,1.6969335553158206e-05,0.04848243060601127,0.06615862936924766,0.003654472708647609
2.068,-0.1682598421376846,-0.07369201122329366,0.009908038586701631,0.03533068865608038,0.07197036955167424,0.004923251775528695
2.07,-0.18443422757722508,-0.06446897738053543,0.010597305403045175,0.028059397948355505,0.07665904667060265,0.0061582623741565845
2.072,-0.19039623688378776,-0.06457216254651177,0.02045049212149622,0.03809433767276749,0.07225893216895674,0.013687067206731022
2.074,-0.1991107822823152,-0.0555246258483142,0.028176890338542815,0.03785859492387851,0.07499259241683193,0.014342041100994775
2.076,-0.19774674620556754,-0.05860946453169032,0.02378480027377844,0.024988926360396086,0.07648220566575252,0.012090514744012747
2.078,-0.18726084823966452,-0.05737429410053313,0.008820672543031479,0.027696212204563392,0.071753067076342,-0.0012648024793964427
2.08,-0.1833561642038507,-0.06890894867940267,0.011067348816566635,0.026089985345313864,0.07330908056699806,-0.001677513469037119
2.082,-0.1956031517632595,-0.06438170663375786,0.02550540872503099,0.022448362539242917,0.07600495475993577,0.01013535873375296
2.084,-0.18541139635381837,-0.06882601299414261,0.03234779047495399,0.020349515652451126,0.07708746314766973,0.006749259856733688
2.086,-0.16738272354371053,-0.07158631562488496,0.013841796780095247,0.023639085782757873,0.0754725218673033,-6.556002448026505e-05
2.088,-0.1658692094207283,-0.07890186872602295,0.012465700140313469,0.030272942936837587,0.07356880199586201,0.003721747192437018
2.09,-0.16648337327585727,-0.07284177730016386,0.020491806334739914,0.03143547234004475,0.07621184060029235,0.0012433098804870578
2.092,-0.1707238590938958,-0.07708146488353608,0.00591190601041128,0.033728590402537534,0.07347936885832007,0.008462796907077559
2.094,-0.1795304973978798,-0.07038790994041447,-0.0012403606107182696,0.02965740498760076,0.0771443066131733,0.01625886389486137
2.096,-0.1825242618946303,-0.06605941060964271,0.0037302276668374915,0.020568819154314553,0.07903013857162601,0.016794350688354408
2.098,-0.18146787160940825,-0.06298932581454385,0.01166126718022757,0.02357401286101099,0.0748048871677313,0.014550992919587691
2.1,-0.1645832899939217,-0.06321237957478269,0.012128228578212859,0.012531897159915935,0.07913776836708641,0.012488331439603964
2.102,-0.16100666903403327,-0.0784925468836402,0.013720570831566777,0.027328848555505898,0.07090707452193679,0.012829436396646817
2.104,-0.1656792393728181,-0.08378326159929038,0.01664939727142321,0.01924240772510611,0.07560967901821172,0.01897742919822476
2.106,-0.15456361393380066,-0.07135314206997724,0.018475777525616008,0.006392836501313893,0.08528946454317757,0.011565256141103925
2.108,-0.15511155010708413,-0.07819350668916994,0.028440675294557755,0.019036815760528583,0.08135951691514769,0.016532900357463406
2.11,-0.16928581746985547,-0.07398074363884176,0.02470902569809999,0.01988093531219387,0.08281969084871167,0.02051359201041326
2.112,-0.1703187751172648,-0.07225588763073128,0.032639370658317,0.024937267725550938,0.08070785516129234,0.019917084973614593
2.114,-0.16960369550908444,-0.07585948738237201,0.024383791113427897,0.021482145323437073,0.08311056191675475,0.01711532936057646
2.116,-0.15911794789903003,-0.07870453100476289,0.024404361532782307,0.014478102197017022,0.09221231582240175,0.01315596959999489
2.118,-0.15432611700368398,-0.08041449025049474,0.017148919243400805,0.020158107489378924,0.07828581720526817,0.012032852724208539
2.12,-0.16772107874288536,-0.08572933070811176,0.01086772708524496,0.022370156375396164,0.0770305483573835,0.02798255583180448
2.122,-0.15797605046412044,-0.08815486798295889,0.02921694574935993,0.028465848617617404,0.07689171248940455,0.020681711432344048
2.124,-0.15149178185594575,-0.0892215793439423,0.008254636088072352,0.022374098034798007,0.07854496742227818,0.016781259648443896
2.126,-0.14831977956118333,-0.09097344217664237,0.003166958840027316,0.011942271705484007,0.07764858270424954,0.018212863336755442
2.128,-0.1444566943685231,-0.08496339691697981,-0.0019087932684721458,0.013343306514743318,0.0872368401741951,0.010378587639496159
2.13,-0.1426139355370699,-0.07705156857218008,0.009285215222798368,0.007529131990750378,0.0865807873051344,0.012133509628895913
2.132,-0.1402620785412383,-0.0710674506690467,0.0192209712702573,0.007824850506584696,0.08264907853401257,0.012560175135758866
2.134,-0.14633432278622696,-0.08376592616699802,0.008236516960289634,0.013592162255116141,0.08962439658708571,0.015647125579052183
2.136,-0.1452976009892069,-0.07870720356410245,0.006598409270896258,0.014022806452494818,0.08027673812416378,0.012920206147047893
2.138,-0.137980032336167,-0.08068592667242992,-0.0018755806413570126,-1.0301181894274279e-05,0.08680582775338899,0.01225027881204024
2.14,-0.14481086979737828,-0.08395770726278942,0.008110521626646251,0.011670289037154896,0.08172376146295242,0.015969912586498995
2.142,-0.1474205357896197,-0.08348118403352556,0.012716891703442439,0.015075835326125994,0.07925095463921335,0.02096135305884029
2.144,-0.14683702454900935,-0.08336349494188795,0.018755690261692288,0.0043463747393229805,0.08114932589062279,0.021000773906198634
2.146,-0.1385287092476965,-0.09067480943524985,0.009549035502456357,0.010284602385312093,0.07758809522340122,0.019294091867290357
2.148,-0.12331297701392054,-0.08886571717076132,-0.000706950637804315,0.004361999770488781,0.08809417702757705,0.01580138992446467
2.15,-0.1398247898291484,-0.08510862419931157,0.012468493034808613,0.0010154203843231934,0.08804781309221553,0.016949882871770256
2.152,-0.14139583205206277,-0.08121894033668663,0.012025953270788184,-0.0008908664438377637,0.08625612979078742,0.021598145555529743
2.154,-0.1394879017404455,-0.07811591891046298,0.018444354322636285,-0.003006672325026734,0.0947167628250116,0.017756746563658943
2.156,-0.15189830119708106,-0.08149853889604414,0.00899286542058324,0.0075959142020453636,0.08640452398442902,0.01779633544129376
2.158,-0.14989719714538158,-0.0865743389602398,-0.00994416941762533,0.006704497071528553,0.07964273497400771,0.01765006446177711
2.16,-0.13531090570702609,-0.08399526003136555,0.009857635450110135,0.007517768226955779,0.08238796673332546,0.007701684137831973
2.162,-0.14188159387396862,-0.08796455336858981,0.0006396114406658219,0.004950523972109249,0.08256804067081193,0.01790299516339894
2.164,-0.14855055116500512,-0.09112434229459575,0.009710878895309477,0.007494773351583893,0.08350540385481285,0.013284689025207361
2.166,-0.14270050630801082,-0.09129559653600082,0.009204829503755094,0.011885927321673274,0.08659203027385688,0.014598453845571872
2.168,-0.12678621702892462,-0.09303739921068366,0.018439081314612048,0.006134113192492897,0.09354443877933744,0.005143398064019469
2.17,-0.14022629265427566,-0.09050082114005234,0.010283529430040284,-0.0011164954910995461,0.10506777661307391,0.01113572792417625
2.172,-0.15250831867211975,-0.09686006491745368,0.001197699244272271,0.008893893239748984,0.1007308851351612,0.019439480327489007
2.174,-0.14530683528364213,-0.08892298539395536,0.00914027957664434,-0.0018840214482513796,0.10130950814222316,0.010429609088535453
2.176,-0.13454050184124558,-0.08809075604461197,0.01157416696673761,-0.0015483261429259996,0.0988573633931251,0.006634656246735142
2.178,-0.15741676617775985,-0.0936669187446906,0.020005784890126308,0.0065953635407802,0.0967768401215465,0.016235029666875966
2.18,-0.1540241958336983,-0.09595507689874949,0.019479147261824554,0.010689273659698616,0.10002101716033025,0.012787671276353345
2.182,-0.148820177570336,-0.10141124195906029,0.011830672505773682,0.01081423822670659,0.09940505303365033,0.01861605707203356
2.184,-0.14271576484439494,-0.10595687835371978,0.002289763798920998,0.010823708127488627,0.09493751128292062,0.01565868303701376
2.186,-0.1598516742209993,-0.10589345008664316,0.014222174796749467,0.0031192723647328847,0.10271763999401291,0.019818677718702993
2.188,-0.17137353506618544,-0.10503522553059365,-0.0007713162933428131,0.007642094097126203,0.10604443935716994,0.024400816255452373
2.19,-0.1744234685550095,-0.10265216304775023,0.004991816156263918,-0.002945804185310181,0.1092298106370408,0.02206514274008457
2.192,-0.17816004205708527,-0.09768415545532057,0.012183417655011929,0.013678726146882616,0.0999618367533401,0.022320087704023477
2.194,-0.15815670094394604,-0.10376699091766692,0.01928733860584303,0.027995350358482027,0.09469558495913728,0.017130510461138265
2.196,-0.15409514209456857,-0.0885237162245457,0.022890889088282164,0.0051104788362073455,0.10325062478035264,0.01158267987080221
2.198,-0.16722080373158266,-0.08226618318546014,0.03019873746072906,-0.0020647642625027285,0.1030281281178572,0.01413457981443668
2.2,-0.18137796448710283,-0.09389796619618497,0.02476459228411674,0.006017147966596447,0.11241358727710883,0.021482342902282427
2.202,-0.18576747781272107,-0.10996902669831649,-0.0004792211529391414,0.015259492447778482,0.10610407455630753,0.027246522820654234
2.204,-0.2007153792654916,-0.11389153752094641,-0.009007710351436101,0.007527135914915302,0.1037359604031843,0.030893509596659128
2.206,-0.20013576331652763,-0.10192350988909957,0.007769964490241091,-0.0026401174983684073,0.10846174747608238,0.025214034350579406
2.208,-0.19366685268721492,-0.09629218857647215,0.00899705494009671,-0.0038925705633145666,0.11563671886405787,0.021329317226869763
2.21,-0.19693488526136163,-0.09114229095568979,0.01483737591818141,0.0003063158124682477,0.10562089276589444,0.028447266588859245
2.212,-0.1910942612217907,-0.08771215942975558,0.02573732906916895,-0.0021957988952738213,0.1100419405248909,0.02407074960755293
2.214,-0.20086979269587257,-0.08546992256203415,0.025896919058192438,0.013381946524638921,0.11014787373409171,0.03238727863827537
2.216,-0.19265633272881585,-0.0956355353996297,0.016431703036153305,0.013355626837546106,0.10954711363522394,0.027748631669989813
2.218,-0.18823724035014783,-0.08607705685842905,0.0229179753889679,0.004494595353172002,0.10630636841060614,0.019827413323325504
2.22,-0.19824860926577464,-0.08496966789533607,0.040227374275238516,0.009241428162818772,0.11057396189383249,0.025448545690709024
2.222,-0.20580539159522654,-0.0805299149313663,0.05062654985305349,0.000959834283368045,0.11419328232629032,0.02691730419697917
2.224,-0.19642850570196285,-0.08552418427663273,0.035638614428702774,-0.00023129521832399125,0.1150768268605955,0.019055769823958797
2.226,-0.19835929346683392,-0.08985492093525904,0.02620839287284907,0.013318778912511466,0.10835859110641217,0.02552546421621716
2.228,-0.1901461422196129,-0.09350096072863065,0.022915303899957367,0.013200188707840309,0.12207985068684174,0.02799754360032201
2.23,-0.19614804096356278,-0.08626525615642304,0.04050948196093385,0.010227794210124744,0.11291621187575307,0.02410208299632142
2.232,-0.21681258473580325,-0.07914688992922424,0.03185279043682967,0.011157289177855316,0.10338014510097356,0.0380925116237666
2.234,-0.20537004879601692,-0.07593917618119163,0.025053432101518537,0.009821880913814182,0.10655987777513225,0.03591009734727625
2.236,-0.21255145311726234,-0.07671433215184806,0.0140649853622933,0.008074003945014941,0.10909317207971964,0.02983742834440004
2.238,-0.20710472916088601,-0.08007597618492811,0.025009932274951612,0.006789463441972703,0.09730714520112527,0.022514852078743788
2.24,-0.21720100092100927,-0.08604868798939937,0.009708853440773546,-0.002495342063190099,0.10113328075654927,0.02940553844025002
2.242,-0.2154033687205901,-0.08882626982055572,0.013994993273767938,0.008794786678835738,0.09738281797770884,0.02668812811093829
2.244,-0.22254260175108295,-0.07688392296992949,0.01615098832823062,-0.002064662774071137,0.1041928955078075,0.028418879083961616
2.246,-0.22718998363415888,-0.07966827669980449,0.009804350972948035,-0.006476700573513539,0.10345043595600699,0.02623620442504095
2.248,-0.22270213598921076,-0.06896075847161755,0.004971704114908293,-0.010090986328896526,0.11341021018775849,0.018189335772192238
2.25,-0.20462923161728624,-0.070476175269939,0.020781673828568117,0.0012922601111282229,0.10650309944685149,0.012846274733767806
2.252,-0.21956849926626137,-0.07176138004967302,0.01801485490666258,0.015257774517969192,0.09586855541283679,0.0163820381284832
2.254,-0.22051977178449797,-0.06818786021552718,0.018726272492715728,0.014297469715692603,0.10324562261449258,0.022176123890742635
2.256,-0.22764254762398983,-0.07257271133661877,0.010866334672198231,0.011201163860373196,0.10305489918432928,0.025402990891893785
2.258,-0.2331002041585324,-0.0730967693806465,0.004414262545752062,0.012762541612352829,0.09579612576069908,0.02551970729694899
2.26,-0.22015991036075225,-0.07575094663621043,0.010439978630551591,0.014415908321480004,0.10083528086449668,0.02193595108282316
2.262,-0.2258414738139284,-0.07744464285922566,0.011440259358361526,0.010838119576370193,0.10123191513705164,0.023697396148279464
2.264,-0.2167045824445229,-0.08425766937103958,0.0018885869662258912,0.011755754248653473,0.09218325413813148,0.016681894872422203
2.266,-0.2092722058784424,-0.08585233990646014,0.006441915872183714,0.006982844958085387,0.09454567699351352,0.014055575828858705
2.268,-0.2200050985076233,-0.08944475390957475,-0.0011758646532819457,0.015646614858534063,0.09510527249349313,0.023675287588006466
2.27,-0.22701389592449828,-0.08390443506521224,0.004573043030864257,0.00428657564252378,0.10342579007536137,0.02565562076502025
2.272,-0.23679723113484458,-0.07947576127563646,0.006760474145150145,0.006624768687398979,0.09650363354958955,0.025649556515991732
2.274,-0.23531403536401208,-0.08622643654177356,0.0070091642466413575,0.007862934414639195,0.09497152057035498,0.020545699122540624
2.276,-0.23239848626274281,-0.07708293827127605,0.011115011663436543,0.01029808637099717,0.10283895155690859,0.016366260901779214
2.278,-0.24861170193281387,-0.06925194129114876,0.015375423443364072,0.005997726154578697,0.09491075683007316,0.022875015618986957
2.28,-0.241540088736487,-0.0725288032892228,-0.002582718497838022,0.008472645758586073,0.09712879065951233,0.02128549843914834
2.282,-0.24484839790898952,-0.07571269229649051,-0.00042309083145502683,0.0016496347092354849,0.09517887296231214,0.0274582215306966
2.284,-0.24627129728289934,-0.07781713767735297,0.007110411184652582,0.003169121887964863,0.09897539227275823,0.02535946738256807
2.286,-0.2398564795425501,-0.07409054374879756,0.01698882867792711,0.007421518745390865,0.1014957855017834,0.02929028683425172
2.288,-0.24323235054134243,-0.07883443918350833,0.013455774391372514,0.012863962307665924,0.09984803145405069,0.02803119784858568
2.29,-0.24061219016237842,-0.07983886197549563,0.00030086444704525945,0.0027019052166790125,0.09737027273822431,0.03316815548489985
2.292,-0.23557396392604926,-0.07101515386590238,0.012087466515904078,-0.00032047599776425525,0.09229382544174704,0.024944686133373223
2.294,-0.2418304767719175,-0.06505504081594576,0.010689138790612436,-0.0006491957993785489,0.08966500637961806,0.026624596145893388
2.296,-0.23764900865569585,-0.06565757953032292,0.0016842069592196461,-0.0012510132140843846,0.08922709928443191,0.02344810909388051
2.298,-0.2455834724251435,-0.07293554748644285,0.003094394681631957,-0.004368929886171998,0.09190279990869181,0.01515070321326008
2.3,-0.25239055514305464,-0.07884954980383312,0.015710036613211967,0.015645352426540818,0.08714491879188177,0.020988960382484375
2.302,-0.2558051584691036,-0.07201834806180221,0.02290014019791683,0.004757270233500586,0.0868723014503616,0.028009998748177712
2.304,-0.25749963053122304,-0.07124732163146986,0.023829763194245193,0.0012731426467957766,0.08581761039629333,0.02978655270588721
2.306,-0.24414797534860821,-0.07125343067293897,0.02401092693636862,0.0054309155502929325,0.09098478008669016,0.018510578654563032
2.308,-0.24908935299566473,-0.06436792232274453,0.03418646294792927,0.004967270067134266,0.09377191071636119,0.02334407360595041
2.31,-0.2573837298530562,-0.05792990459069896,0.029101976437447653,0.004036897269381838,0.07739733188250864,0.02770306540970811
2.312,-0.2547155568893589,-0.054373766040389945,0.028988333556984713,-0.005046166433209238,0.08879193655148633,0.02187252016219854
2.314,-0.2506223043530501,-0.049749617447470466,0.030622461927373373,-0.010850756131302227,0.09238140591410852,0.0193726927446968
2.316,-0.25399551642425583,-0.05818766449124422,0.022658666858512033,0.0016414500850373166,0.08985420422631417,0.024675850062220547
