time,V6,V1,V2,V4,III,V3
2.72,0.6134874727956552,-0.5906058584787852,0.45981416616699067,-0.39781562802735404,0.16329955601006835,-0.06315303724845062
2.722,0.6351406567680289,-0.5823005351442233,0.45715707042182663,-0.42150036334047275,0.1472070987261607,-0.07746696052350469
2.724,0.6501873293206155,-0.5712418536717384,0.4554146602854057,-0.4466085718769036,0.13313452587348643,-0.09641413708773588
2.726,0.6414416391650857,-0.5575435456233461,0.4560067034526061,-0.46118392198764835,0.14792526521352806,-0.0900256329680529
2.728,0.6347713318961136,-0.5490590463316755,0.4778838651819596,-0.43614807046387477,0.17848970853893645,-0.08986046650514481
2.73,0.6319059229242147,-0.531376401754001,0.49055487368532746,-0.44374767669988474,0.1725231795380925,-0.08642220061891132
2.732,0.6255815560390069,-0.5098451953111337,0.49779745175736995,-0.4595669955389036,0.18213513031689146,-0.10003740697395802
2.734,0.6219967378838044,-0.5000277819949616,0.5102051331725099,-0.4549210607374769,0.17418119778228808,-0.10360436272373243
2.736,0.609004810898391,-0.4887028484763999,0.5191189182355244,-0.4448201797248766,0.16975443769995438,-0.1035196351633714
2.738,0.6159562028310963,-0.48267978013640095,0.5326693447754391,-0.45053985749058445,0.1442964518773029,-0.09444600069060445
2.74,0.6302241744705233,-0.4829367348822588,0.5336591012605002,-0.43661176843579985,0.1595588119384971,-0.08267466699874902
2.742,0.6273849933517459,-0.46196228983718296,0.5474225638467107,-0.45770551581498053,0.19729657163866832,-0.11434180727069229
2.744,0.6239732730496247,-0.43574198383763707,0.5592042061788797,-0.45592985040460166,0.24428638831523447,-0.1574240239783988
2.746,0.5967360672802062,-0.4091453766930969,0.549106957195207,-0.4731664197623928,0.24399988428123406,-0.19462238131363663
2.748,0.561588122448454,-0.3686497438664591,0.5331790330866965,-0.49586797127590965,0.26491237107084853,-0.23115793120902792
2.75,0.5555983206005606,-0.3702427142850372,0.5528956578340248,-0.45099751789818204,0.25991624077311704,-0.1933990493011629
2.752,0.5617000585124683,-0.3685259488388425,0.5688438308673655,-0.4170425048470052,0.2763032542364135,-0.16288328002351957
2.754,0.5771023491613854,-0.37261978660204914,0.5837129657275228,-0.3891645959721344,0.28134609821698875,-0.13635610623133926
2.756,0.5962560642407229,-0.3776659101929488,0.5895533897099792,-0.36434058183518186,0.3039257582589172,-0.12054221621381378
2.758,0.6024706837981736,-0.3726653213439561,0.5676385243492243,-0.3676508225729938,0.2985653663428867,-0.1254804041059204
2.76,0.6091382348756871,-0.3530043002807699,0.5476304763033901,-0.3829472751446456,0.2866151890315925,-0.11490269766565159
2.762,0.5968245495666177,-0.3432552623259317,0.5365188622524721,-0.38255428645770073,0.2778859218128748,-0.11596712306241934
2.764,0.6002105673077293,-0.3330228509889661,0.5272287446588356,-0.39042487122805325,0.2947220555411042,-0.12301427785682975
2.766,0.5983045813666377,-0.31376133508739984,0.5159695150985973,-0.392770602380068,0.295681266071564,-0.1301404383675559
2.768,0.6008127741459781,-0.2990538786768251,0.49205958197247157,-0.4031395571555016,0.3094329336999582,-0.12432657992708414
2.77,0.602149624637011,-0.2890397745459692,0.474936213860596,-0.4100645972147463,0.31928051762540816,-0.11985667262735421
2.772,0.5980628835560631,-0.2810305055158273,0.451549201880943,-0.40192060548439074,0.32478495836044213,-0.12204972315977233
2.774,0.5913821304347968,-0.2840458750004606,0.4569203029249472,-0.3954319040246526,0.3446471278029216,-0.12973237823532002
2.776,0.5890590640441121,-0.28102472160525577,0.4655476615294355,-0.38304205094130944,0.35086116989924754,-0.1252666283239612
2.778,0.5975339271221756,-0.2826064418869216,0.47223519592394614,-0.3763712608054995,0.3484108189043438,-0.12167025997991364
2.78,0.6170726774395914,-0.2884295283135288,0.47200296735737274,-0.3665630306497259,0.35970596992698367,-0.11681126482982895
2.782,0.6259385180163323,-0.29532932460637684,0.4593788397491092,-0.37539941620524014,0.3448292166014712,-0.1115893045096414
2.784,0.6318133576465589,-0.3015176842523705,0.4576703147505987,-0.378853358036558,0.3422889161487471,-0.10416408657397996
2.786,0.6409047026873278,-0.30318457241372804,0.4618821836231975,-0.3535621687488711,0.362205975227427,-0.0829975673336147
2.788,0.6527748671811305,-0.3086614917647752,0.46876701503134965,-0.33336537636806385,0.3718185287189557,-0.07467500106313778
2.79,0.6429884164617826,-0.2913271578523675,0.43896711629513685,-0.38804053057484694,0.3614018000791466,-0.09936006256910018
2.792,0.6234818904818358,-0.26563334783747794,0.4042856625032746,-0.42003968440911443,0.3635597062924276,-0.12237206062975893
2.794,0.6189756597925818,-0.2464871090062383,0.3857030228300603,-0.43779933762403783,0.3689128401843007,-0.1380611961512285
2.796,0.6131788920636404,-0.22742274325885192,0.36967897781524867,-0.4347579054827623,0.39163655377539797,-0.15661753229917352
2.798,0.6393864095330047,-0.23271760442059447,0.3777403219796226,-0.38880880323024164,0.3864325879203097,-0.1510877910967832
2.8,0.64144928753487,-0.2471342247600906,0.3847185111560252,-0.3357207672397043,0.44546272921240393,-0.15006991151602472
2.802,0.6541999847876987,-0.24707439967910672,0.3779957341508478,-0.33209274694548874,0.4200418667459932,-0.1394175602193053
2.804,0.6820723602264905,-0.2406888636575686,0.3854132503421386,-0.30020175825102735,0.4249403464753675,-0.11657199842960829
2.806,0.6899288314875847,-0.22392172134048366,0.36186607866283677,-0.3367118852892882,0.40660633386034123,-0.11618140491660714
2.808,0.6683481339443667,-0.2088308699290234,0.317217701171547,-0.3871690968934305,0.38590597190460174,-0.12669395767423525
2.81,0.6635748302007635,-0.21554572932794377,0.29752004874843,-0.4197682595112599,0.33735514530587685,-0.12632883316028948
2.812,0.664413830574215,-0.24355239025511652,0.29268304634129333,-0.421162804237324,0.3203176643917791,-0.10914176332579814
2.814,0.6671407825726451,-0.23913262083715336,0.3032882482735977,-0.42854611970106365,0.3410076695844832,-0.11191192980313702
2.816,0.6680781651814399,-0.25232512882527836,0.3016644177251973,-0.44501684059656993,0.3521699014951098,-0.11555165359147279
2.818,0.6795315668756696,-0.2550797090565706,0.31441653922981294,-0.42770121076611467,0.35764268849594455,-0.12168385761788104
2.82,0.68892045757735,-0.2609845576233253,0.32835109224100084,-0.40108491261502105,0.37594439278619945,-0.13772795546649994
2.822,0.6732937764693542,-0.2625065436962598,0.3182510433807281,-0.4368707839252352,0.38962014017019736,-0.13480427442211407
2.824,0.6780972980036462,-0.2657715415865469,0.3207691687439838,-0.46166938909875166,0.38195058085872463,-0.14100016593917825
2.826,0.6923169803137824,-0.27259739030939817,0.3235029725047372,-0.48045282398658695,0.38896719641806926,-0.14166650288800245
2.828,0.7033497247768034,-0.2721578831813152,0.32429504226945527,-0.49654542252462214,0.4249923696201167,-0.14932770823074315
2.83,0.6954560158631469,-0.25557930335815954,0.3173124438563469,-0.5198915132084493,0.36775391856798123,-0.152601344158549
2.832,0.6754775040636773,-0.2487956557213642,0.31880917043010715,-0.5151775376685263,0.3514379062044554,-0.13402818504642386
2.834,0.6500624294897052,-0.23934230026669984,0.30392264778876404,-0.5095242099098741,0.351507569807845,-0.11562665432670925
2.836,0.6456194766089974,-0.23284538222053852,0.28626025501686847,-0.5235065127026107,0.33952079939590285,-0.10356253590544846
2.838,0.6622983704341598,-0.2395364425179994,0.2957994002388637,-0.508578864677558,0.3373748660466578,-0.09002631133968846
2.84,0.6780482850570657,-0.2509210405158129,0.3119273679400016,-0.513287710868157,0.32989996067673605,-0.0983370203568164
2.842,0.683905054390627,-0.25667396981512947,0.3270129826925664,-0.5042235611725692,0.3342591346064414,-0.0945937144131298
2.844,0.6917113484323519,-0.2571018643954474,0.3338055258828379,-0.4971131893322088,0.33803386649640316,-0.08342177676960698
2.846,0.6712252882824868,-0.26047650966401864,0.3381067564535946,-0.508883885886378,0.3524082796785856,-0.06958421822158493
2.848,0.671227360698164,-0.23503282522396732,0.33858271529480394,-0.5297716714644177,0.41294739931102936,-0.14526786236014483
2.85,0.6634417855353981,-0.23576070986674405,0.33116443737927453,-0.5511353004962662,0.4157471417190777,-0.15338351983403417
2.852,0.6560042746197983,-0.2310289419118608,0.32213558617975663,-0.5641129359339759,0.4165142522562604,-0.15982759720416992
2.854,0.6495398750706647,-0.2256275124832236,0.31345178380539035,-0.5784023679798868,0.4165036190360372,-0.1680756574288604
2.856,0.6422562238838516,-0.22128622533632442,0.303985199833244,-0.591337760191624,0.4173240471899509,-0.17381309932838035
2.858,0.634918040139531,-0.21910582857765257,0.27716590827556015,-0.6142666147708,0.3984514797567799,-0.16396404231208986
2.86,0.6382718626410304,-0.22919361041283387,0.2642917141075171,-0.6223202728899307,0.35192114776374084,-0.15013925239091802
2.862,0.6383711904704208,-0.2331652567254828,0.2450368193381827,-0.6268327533058176,0.2930494133382516,-0.1248851642897657
2.864,0.6365468423023302,-0.24178187207696689,0.23551818896993632,-0.6307554315542478,0.24940430997684535,-0.10257664156879957
2.866,0.6373302650656567,-0.2345001472873979,0.2354448315411618,-0.634789600882277,0.2608020534674163,-0.09756789184370908
2.868,0.63445978116281,-0.22655586030967284,0.24648856429217675,-0.6373480075259617,0.25731858668199203,-0.1059513533213026
2.87,0.6337881023144689,-0.22678429223431326,0.2485181815806773,-0.6203127145116016,0.30241141527768295,-0.1074767158295569
2.872,0.6337389583580565,-0.22394156405496185,0.24981642306214305,-0.6085759200421732,0.33561927377255124,-0.09543787908210255
2.874,0.6402460065161563,-0.2247055626139934,0.23942188833512407,-0.6101754050450169,0.31366079545405157,-0.10508931658079086
2.876,0.6401835865610317,-0.22276283528436389,0.2386310208151582,-0.5946657528142877,0.30814704277137683,-0.10204386459120784
2.878,0.6502257721515732,-0.2329114825312254,0.23883373047161677,-0.5767507063457707,0.3147200275227143,-0.08737349600683217
2.88,0.6400134010617706,-0.2375005343304469,0.2361464362285678,-0.578441357497691,0.30036184056460513,-0.09849925994040734
2.882,0.6216503861989165,-0.23781653160868954,0.23017629542340348,-0.578240964047718,0.30451877894349344,-0.11105806783160763
2.884,0.6169075076107321,-0.24015747426838513,0.22804752195736544,-0.5737110278618205,0.29483652329515697,-0.10742838017313537
2.886,0.6165525550641023,-0.24084480225443594,0.2293036210227339,-0.5828949852254486,0.27760577896467464,-0.11900965641255769
2.888,0.6157537361617599,-0.24721273490280285,0.2317891728480439,-0.604873060924237,0.2852146807569213,-0.1479418050004347
2.89,0.602501567225619,-0.2299131587728681,0.22695904323616137,-0.5819251604220382,0.3162021165624133,-0.12204081568329991
2.892,0.6013334267141823,-0.23926573013338634,0.2315627088297137,-0.5784664528856035,0.29692358174740396,-0.09632797400649068
2.894,0.60546815632062,-0.24787835887120116,0.2349962503831401,-0.5778581661750729,0.27331310215731736,-0.0802008575971478
2.896,0.6068027224048279,-0.24265272263128645,0.23145267712314835,-0.5814338228737413,0.2704330079638576,-0.0704116961234078
2.898,0.62022345567106,-0.23834217858256637,0.25512573881802086,-0.5537381785740191,0.3154046429237638,-0.0862967436037402
2.9,0.615193790643678,-0.24439595164696398,0.2693936657506722,-0.5110254533984576,0.3274618567740238,-0.08449757508884839
2.902,0.6209583008399345,-0.24979422822413425,0.28430358385543925,-0.48961934782804467,0.3377990158694235,-0.0835953395908123
2.904,0.6107010746283742,-0.23704358953860127,0.28452989930631073,-0.4745019400906694,0.34569633446466824,-0.08418269385568074
2.906,0.613277336007618,-0.2424239939512492,0.27690305229074474,-0.4846645708700622,0.31282853739470545,-0.0689398080155876
2.908,0.6193786392064742,-0.2494628205770612,0.274172568623204,-0.4865913586481813,0.3053478828587722,-0.05278948803756789
2.91,0.6231556001645904,-0.26059316452785325,0.2622738115998795,-0.5081518530210337,0.2314118522335157,-0.014677633250643156
2.912,0.6438004547076451,-0.2802921749624615,0.26039116016967195,-0.5172455414657722,0.1854538580255636,0.029334033759097926
2.914,0.6404441313872142,-0.27281855346235206,0.2534266357914956,-0.5070779706611918,0.22797706301537868,0.006569110537670993
2.916,0.6329501312872681,-0.275186059146737,0.25948937312977577,-0.5158459550862888,0.24282050880841408,-0.035143640966624264
2.918,0.6107224988581462,-0.24223814528786672,0.25105461067856427,-0.5447838036813691,0.24131537186431606,-0.07760090412331425
2.92,0.6053545801368021,-0.23384235823532235,0.25207219492494576,-0.5558996779814606,0.23232588898639514,-0.09094973838591994
2.922,0.6211304649436687,-0.2601179280341771,0.2668575461636892,-0.517803738703232,0.2506714325583947,-0.064797114969899
2.924,0.6332699212361277,-0.2675011161271221,0.27557750207895076,-0.5044939340070088,0.24735189824876733,-0.03961392515311234
2.926,0.6267833096501525,-0.26166178198969786,0.2794350142707021,-0.4825183298130408,0.2622976386199606,-0.03438642851941528
2.928,0.6281652910865979,-0.27356164814964423,0.29177488534508933,-0.48134205897763693,0.2924539259051462,-0.04714265580790713
2.93,0.6237149091813481,-0.2787163417977434,0.29001457375900375,-0.4787049949247803,0.28432042642713584,-0.026497758140169705
2.932,0.629905768437809,-0.28164364709516115,0.2865925386851921,-0.4768374058340804,0.26186041334033044,-0.010500631345072474
2.934,0.6364027357536625,-0.2797170372228685,0.2830338262280298,-0.4894709722159634,0.2278255523455113,0.0015789307678748918
2.936,0.6430997289511278,-0.28531711527082454,0.2795898125736485,-0.5083083058455687,0.21408775136759023,0.012421110866835238
2.938,0.6412355692795553,-0.26894472714998907,0.269419254608961,-0.5183715229130911,0.23082978948785643,-0.003408225414188157
2.94,0.646809661573822,-0.27324865450945196,0.268437595522764,-0.5330637786319237,0.24061185583874314,-0.016581362407728263
2.942,0.6401534363454785,-0.2749945711463838,0.2741909772656344,-0.5507027598490644,0.267160577553929,-0.04513890885255091
2.944,0.6457105200844565,-0.2810300056856364,0.27233840225727923,-0.5718897905321276,0.275325594613793,-0.07151446104697194
2.946,0.6524615220653728,-0.30965519613766246,0.28537209535306773,-0.5696972239961583,0.2658024430731257,-0.04187895257188009
2.948,0.6653958013881133,-0.3292128281170496,0.289799679299973,-0.552774580592758,0.2711410374946422,-0.011073319995234388
2.95,0.676126482446852,-0.3424655572226744,0.2884598252053982,-0.5534040258316353,0.26143256057174047,0.01213794426621819
2.952,0.6791039616551163,-0.3560497076008696,0.279440135912479,-0.5629212902048607,0.23847415235001918,0.041609949637734
2.954,0.6696037519319833,-0.34039996913570775,0.27787084452403127,-0.588273865381931,0.24774655466279372,0.011341852784167302
2.956,0.6795828427396163,-0.3428485959413137,0.27855878023099734,-0.5941353537832389,0.2458801389838683,0.0008739944336041474
2.958,0.682605897342838,-0.34167488356265546,0.26809741998566805,-0.6013739760634753,0.24893953543928904,-0.0025630513159507922
2.96,0.6839769499673316,-0.33774983259997154,0.2637656471826854,-0.6091668020038036,0.2539768846670717,-0.01044065318066804
2.962,0.6745381301815765,-0.34184502797902416,0.2629343767550203,-0.6058202460020312,0.25997238865822436,0.010449219136685317
2.964,0.6706089709301165,-0.34686728457333654,0.26240978948413035,-0.6249363079417747,0.23427738544311097,0.006700976905729095
2.966,0.6706668484944636,-0.33312281359941875,0.24598029937184115,-0.6535189404150251,0.23509348009155911,-0.014826972268727912
2.968,0.6693612329976435,-0.3287420592410232,0.2502356614367353,-0.6618632218700197,0.22725095802609674,-0.03314676137687034
2.97,0.6637460266711517,-0.3174999550157732,0.25358342636784936,-0.6487613034995899,0.23714839053660444,-0.022491123253831714
2.972,0.6551306922924064,-0.3182734728342631,0.24756444570853614,-0.6443776762202759,0.23739094858603377,-0.0043329262240469
2.974,0.6444440636609018,-0.3170195910921269,0.24934633899593708,-0.6589548218289586,0.21366882279602778,-0.0012710469499513815
2.976,0.6361496687798327,-0.31748710559067744,0.24579725277426343,-0.6613142142894285,0.20584283526169206,0.0025301821538890328
2.978,0.6362089264019288,-0.31810545535649587,0.25989981670975415,-0.6421978178286599,0.2112117992637663,0.01714405292189881
2.98,0.6412082554421727,-0.3162904322080674,0.26127238683236104,-0.6202108039489631,0.2372369757234921,0.03762573540360808
2.982,0.6455262653713543,-0.31972062754219677,0.26415061569955345,-0.5979054116913436,0.25234924884038845,0.0540203451028832
2.984,0.6511095443444128,-0.315171096644176,0.2617508810814146,-0.5748766669000266,0.28792173791141024,0.0532012360037831
2.986,0.6421220824206033,-0.3045869385794783,0.259358667436862,-0.6037248844529765,0.2799190950179506,0.034815235037279894
2.988,0.634098123254069,-0.30300760398949983,0.25516717638428765,-0.6107325821761421,0.26356085126008105,0.03886125346320912
2.99,0.6328104012766207,-0.30022806834560045,0.26146756028651713,-0.6120202674774168,0.22144509278551913,0.06840904811883235
2.992,0.6321069015322347,-0.304921562687022,0.2626263863970492,-0.604820990685193,0.21985723213702238,0.07688157764827956
2.994,0.6341883050682141,-0.2861264882627127,0.3040782765926811,-0.5538047006262394,0.24878620948363092,0.06676761157413244
2.996,0.6509965548274061,-0.29116626621920233,0.3165145855405834,-0.47748366726844604,0.3060627912499544,0.11686425415775446
2.998,0.6157429226699304,-0.2702083755242828,0.2646025275340091,-0.5595791997461191,0.2542840309170729,0.07603181605514614
3.0,0.5784945939920968,-0.23677314506685135,0.22107413872545026,-0.6591149855423293,0.19550412248278864,0.011349976870442603
3.002,0.5777520404492709,-0.25865774709249606,0.23757933564594716,-0.5778152898606649,0.26585712467634154,0.04379040831035935
3.004,0.603893429454606,-0.3134605366802397,0.22925810146331632,-0.5114584635863473,0.3143608122667718,0.11044742831373092
3.006,0.6171878295886656,-0.35066055721747386,0.18004421269521284,-0.5734490124081627,0.3099938362791108,0.059084843373237605
3.008,0.6546022548791312,-0.4405675784654556,0.195283481617216,-0.5222207846742779,0.35892413364076514,0.01283040350097756
3.01,0.740438118441519,-0.6301039415455444,0.2474775121235618,-0.33757270871923745,0.3849865732318018,0.13688816315925892
3.012,0.8487773983699852,-0.8139361529424338,0.2046261114819367,-0.24265556108358538,0.32249010068936496,0.2850920525553343
3.014,0.9478064311522311,-0.9258136964022243,0.1497680927803519,-0.23315551963156017,0.3432824482709624,0.29345748285556633
3.016,1.0314621810883382,-1.0547436790989935,0.1738207369827543,-0.10996593026817521,0.44438963173379165,0.2628916682157813
3.018,1.0970115190841183,-1.2282030437635,0.2569053873184889,0.04736758964115846,0.41573153694490594,0.31455933968184363
3.02,1.158461109811607,-1.379848664162408,0.35425632264392165,0.16002783056022413,0.32902549330470504,0.35332816921050947
3.022,1.2331445374098131,-1.4964031444620856,0.4677078080665127,0.2661994717309732,0.2940602148539404,0.36331273997973573
3.024,1.2989436180243081,-1.5684213682607935,0.5634299888167592,0.34811899994031215,0.27208141977459754,0.3768182164964701
3.026,1.3157442404935986,-1.561606879829262,0.5944129334233066,0.31278268953556143,0.21579822877914684,0.3744045382183405
3.028,1.2881519786044278,-1.4219394653738753,0.6210339986668102,0.22834197336790646,0.16028299127218365,0.36763094898837884
3.03,1.2472037614149598,-1.1658699021452992,0.715776278147122,0.1825172892076602,0.2628585234260083,0.3244612620840668
3.032,1.181958717937939,-0.907605977173385,0.7695070934231625,0.08584610438190575,0.37918162977762704,0.20775184508195604
3.034,1.0878844514386186,-0.7444411467178479,0.7371084593833528,-0.03162901125493308,0.337957139406871,0.10831819266798996
3.036,0.9905893930485042,-0.6330960490401453,0.7154350899472491,-0.04333341732568688,0.2805558037174777,0.023356036355404595
3.038,0.8493992980943128,-0.5001631620196573,0.7607720419636615,0.006857254041437439,0.29495952841527023,-0.06068081660674689
3.04,0.6992077187427937,-0.3296176915296637,0.834196373172179,0.006236498396150175,0.3466321225504396,-0.11698843026110459
3.042,0.5565285219207331,-0.12546578165330813,0.8067134539841423,-0.14851651482753944,0.32262845467859225,-0.18629497764694752
3.044,0.37558309364211934,0.10163981708091616,0.7349906791963378,-0.3546039411958682,0.2454094463614354,-0.29761366822174956
3.046,0.2322157874553179,0.22437447770128074,0.8023145931167096,-0.40584279815764956,0.10701309320996456,-0.3366790011648159
3.048,0.1274410051907909,0.31317206218713806,0.9626593988101445,-0.35084900646893624,-0.01082237397310211,-0.269189137840924
3.05,0.02901817043516658,0.44150687198566557,1.0625048193544626,-0.3857203192298743,-0.11663482832783349,-0.20148281090610215
3.052,-0.06097108920245023,0.6032712003223464,1.0904393353832698,-0.505584077694512,-0.12148612044886214,-0.2086532304087706
3.054,-0.10723054141003716,0.7769846053166416,1.0826603544036248,-0.5995192643652808,-0.012636676758843942,-0.20957158293889097
3.056,-0.0727468361753947,0.9521056729942482,1.0242792710704423,-0.6460996375578295,0.11878072134840206,-0.11741795599286418
3.058,-0.02687853715980376,1.052674489290401,0.9480569295475451,-0.6693080748497,0.17622163741408808,-0.0032321647160441745
3.06,5.2146654868833204e-06,1.0371099886390622,0.9370562244897815,-0.6370374186304328,0.16187025166928387,0.08803699515282261
3.062,0.01058864455837021,1.0217511486208444,0.911682879927736,-0.587419559890448,0.17085698773079347,0.22839725906531538
3.064,0.03285487275655646,1.0629293764331929,0.829638086170075,-0.5993823426902364,0.2194855352367418,0.28012742365032695
3.066,0.07040515029611692,1.0895299013699293,0.7580978032738043,-0.5952995281179281,0.27388449498439593,0.2658412267438435
3.068,0.1207651382737001,1.0625509591768028,0.7541678302170537,-0.5306852765832137,0.2955313176859776,0.29529871831937654
3.07,0.1640776159100959,1.0583238484415882,0.7805352145485095,-0.4492254922513089,0.3413905161584533,0.3320498834339306
3.072,0.17749968371592764,1.0375623158753866,0.7124021918451457,-0.43037815891057213,0.3354944853631112,0.3704532917139998
3.074,0.1911308659768942,1.002218549179073,0.55099366164709,-0.49326115265919673,0.20679371723852,0.3797880546044257
3.076,0.23377484891142253,0.9247771446825594,0.4038922559245516,-0.5199091741915239,0.1432759309119455,0.3551025884761736
3.078,0.2909891173709182,0.8285546038456558,0.2805806280485515,-0.43356761916926295,0.2868765582907339,0.2515964885917005
3.08,0.3513050633975909,0.7392697228732713,0.11505972008321451,-0.41117666684221227,0.3746878380788625,0.11925152436906894
3.082,0.4069532073514173,0.6286930975058581,-0.06679127352335434,-0.42368379905609727,0.36413691543138776,0.07357041377885755
3.084,0.45963772870111297,0.49274672595852353,-0.20419270946287352,-0.4085697496595889,0.38356893995682223,0.0550958177993227
3.086,0.5030163942305226,0.4083716448190558,-0.2835147635738461,-0.40113496560929546,0.44831191252187325,0.006492126189598622
3.088,0.528229397019143,0.3480434300039805,-0.3238840273574958,-0.40969901536827497,0.4769476198510024,-0.00884498686754295
3.09,0.5435212974725063,0.26220002388683705,-0.311951013421615,-0.4227334791068232,0.4030972702160664,0.02450081513257169
3.092,0.570159711189967,0.17814366508012192,-0.2719860089406052,-0.39277869651465086,0.3313598207809797,0.08019755054242846
3.094,0.5675474568275196,0.12802948500865544,-0.23371126390313715,-0.4042794153416946,0.3011637516911199,0.07757598806981672
3.096,0.5578720197221636,0.12471092260320911,-0.2492248549446986,-0.46018558553089095,0.34780385958786253,0.011948068576048078
3.098,0.5381345546108809,0.0970981369028112,-0.28288130161189295,-0.5266234151315368,0.3483929523618299,0.0029920096611720805
3.1,0.5350167495095796,0.03917922540913255,-0.25937510825286275,-0.5532649615118261,0.3030657477954769,0.03026571316162087
3.102,0.5433487883389388,-0.03018974261964427,-0.16973599925027652,-0.4985828768730162,0.39500520596629646,0.009528141950111296
3.104,0.558160939351287,-0.07886765642803402,-0.08699176003952462,-0.4412646985998292,0.5683954930711266,-0.061323188553003824
3.106,0.5570253700622593,-0.13684912148967823,-0.06937799912707275,-0.49828158157175156,0.5218208214163277,-0.056351410310128906
3.108,0.5559022145131806,-0.19933610644144048,-0.06288172198197835,-0.5599871692804519,0.33864472713012195,0.04342059402033953
3.11,0.5740951164120717,-0.2764491525677994,-0.007138169256450648,-0.5304680913027661,0.30421821603642973,0.07557179529618707
3.112,0.5594695568024821,-0.3096921860971525,0.00606258289561109,-0.5661421496677439,0.2808449980344511,0.05033945072572594
3.114,0.5554691643911364,-0.316929827450875,0.019083099121892724,-0.576004902468552,0.28763351295027756,0.034204371522369714
3.116,0.5471045153534928,-0.31680074107562384,0.02948612589148732,-0.5813468947087764,0.2899968170418379,0.014872652344978761
3.118,0.5429760497300082,-0.32383237365421724,0.04356068877940323,-0.5980873641556137,0.3028518592855946,-0.010263931916073827
3.12,0.5417749536895998,-0.33918130045990685,0.04950213112314023,-0.5860399511692035,0.3549814844283438,0.010075137264479929
3.122,0.5442270154880963,-0.3328251241853534,0.058618342271648166,-0.5589785072576822,0.3668243883783837,0.019431546474770304
3.124,0.5440463447632234,-0.33504436145386035,0.056726988575502575,-0.5560376754496333,0.36992430148590055,0.0016232968438547168
3.126,0.5329711099043157,-0.3470502003966291,0.05719153759439038,-0.5670676809512595,0.3699304923299235,-0.018296604153814316
3.128,0.5554368299652318,-0.35782379801000436,0.0504006706102881,-0.5840511395062983,0.37016180580100316,-0.02939372375150909
3.13,0.5561506058164953,-0.3746353480906525,0.04786875440205877,-0.5910625775260991,0.3545857748331132,-0.020648109487967744
3.132,0.5471001362992535,-0.3806626364788349,0.04272981475452874,-0.608768955266306,0.3417789808066196,-0.02396036777157352
3.134,0.5504608662438504,-0.37901261164242533,0.031579364801185394,-0.6298779743845508,0.3225142913520486,-0.02844098486925146
3.136,0.5582865430139572,-0.39777806139597116,0.055322012689547326,-0.5947366061923879,0.33176389150654034,-0.01624404848504216
3.138,0.5580473446226876,-0.40500069275771267,0.07171628019926846,-0.5815969678123959,0.32820393621948707,0.007238709292958
3.14,0.5622471000634164,-0.42256932694985355,0.07578351000790803,-0.572341864013995,0.28577194948252316,0.05500944556830099
3.142,0.5640951244476892,-0.4408086177466568,0.08448759069412136,-0.5536917711281097,0.27831644364232516,0.07372170506823914
3.144,0.5480838178071141,-0.4315124253727416,0.05439996985704186,-0.57965776990982,0.27721205114326836,0.04032179051347097
3.146,0.5424712108296569,-0.4151966784755296,0.03897230354235617,-0.6062439859515781,0.27381858453133084,0.010583891840402626
3.148,0.5371965609818812,-0.4072330092363593,0.022676278157155446,-0.6410555659527107,0.27205524768669404,-0.009308016905458558
3.15,0.5297581428262292,-0.4079863436189154,0.011007473867222423,-0.6459247109574727,0.28303392380821896,-0.029468822549726114
3.152,0.5440035712446541,-0.42419854237333954,0.046809221632076896,-0.596296923935347,0.2543789663892255,-0.007737364506112952
3.154,0.5630342062134851,-0.43016512318058076,0.06511979854349693,-0.5609644951489646,0.27006939286485776,0.005772720569649486
3.156,0.5719521666139784,-0.44497054067958564,0.06877528911491113,-0.5481483104507786,0.2843524812392902,0.015347591490008727
3.158,0.5673882584194706,-0.4696405709697147,0.06405704089183138,-0.5426211218024992,0.2782075247510197,0.024464712779707513
3.16,0.5551063187779158,-0.4607562563602094,0.053480500931172896,-0.5311916210836055,0.29906710460470587,-0.0030123869055829738
3.162,0.5510360451650469,-0.4570665590055443,0.06675961263884449,-0.535343273069046,0.30018814974118296,-0.029493223291690112
3.164,0.5536034745541973,-0.44602753108902327,0.09235520477568976,-0.5240763576902577,0.29979924423650284,-0.024218216039458736
3.166,0.5820471653709971,-0.4516323276224141,0.11546193415504198,-0.5067412392511214,0.2840881682422494,-0.019663977756654537
3.168,0.5521185500082895,-0.4423691692042149,0.09363816020574299,-0.49483401059185395,0.29865543793840527,-0.03461360774591703
3.17,0.5484055795204081,-0.4494532981861313,0.0859962432285934,-0.5088946418793081,0.2975154775610425,-0.05726653232420947
3.172,0.5504428345115379,-0.4538126245534923,0.08413573162342021,-0.5366145982302876,0.23307530753714928,-0.0307258998532947
3.174,0.5463245322181918,-0.4428486141618293,0.09861193135447484,-0.5385251272304175,0.2289771022782061,-0.04238165544287344
3.176,0.5525607488900361,-0.4634343701652045,0.1101425126894827,-0.5189167220728395,0.20011827074923724,-0.015207581444973016
3.178,0.5530199025679519,-0.48296293141174307,0.12731036546848343,-0.5114633642011011,0.19051391575054424,0.010386275796136065
3.18,0.5530557299171744,-0.4988427736285341,0.1409701002827549,-0.48818691813912335,0.1830612175258021,0.016119666571229627
3.182,0.55390628996256,-0.505929601090602,0.13698077091574926,-0.46237028337809943,0.1885197122495177,0.03107518723976832
